date,page_path_and_screen_class,views,sessions,engaged_sessions,engagement_rate,average_engagement_time_per_session,conversions
2025-08-03,/casos-de-sucesso,55,40,25,0.625,65,3
2025-08-03,/duvidas-frequentes,45,54,38,0.7037037037037037,136,4
2025-08-04,/,402,289,173,0.5986159169550173,76,7
2025-08-04,/precatorios,171,99,67,0.6767676767676768,236,10
2025-08-04,/precatorios/como-receber,139,84,57,0.6785714285714286,213,6
2025-08-04,/precatorios/tipos,125,91,67,0.7362637362637363,141,6
2025-08-04,/precatorios/calculadora,144,171,131,0.7660818713450293,168,10
2025-08-04,/blog,66,91,72,0.7912087912087912,162,6
2025-08-04,/blog/o-que-sao-precatorios,98,150,116,0.7733333333333333,126,9
2025-08-04,/blog/direitos-precatórios,55,84,64,0.7619047619047619,181,5
2025-08-04,/blog/leis-precatorias,88,114,91,0.7982456140350878,202,8
2025-08-04,/contato,48,64,51,0.796875,205,13
2025-08-04,/sobre,33,48,35,0.7291666666666666,73,1
2025-08-04,/servicos,66,48,41,0.8541666666666666,307,12
2025-08-04,/servicos/consultoria,38,40,28,0.7,85,4
2025-08-04,/servicos/advocacia,44,36,22,0.6111111111111112,130,4
2025-08-04,/casos-de-sucesso,39,54,34,0.6296296296296297,60,1
2025-08-04,/duvidas-frequentes,34,33,23,0.696969696969697,145,5
2025-08-05,/,236,203,135,0.6650246305418719,49,3
2025-08-05,/precatorios,106,138,94,0.6811594202898551,157,6
2025-08-05,/precatorios/como-receber,167,101,66,0.6534653465346535,142,13
2025-08-05,/precatorios/tipos,113,137,96,0.7007299270072993,206,9
2025-08-05,/precatorios/calculadora,184,124,82,0.6612903225806451,217,7
2025-08-05,/blog,58,71,56,0.7887323943661971,193,5
2025-08-05,/blog/o-que-sao-precatorios,159,159,126,0.7924528301886793,154,12
2025-08-05,/blog/direitos-precatórios,63,96,78,0.8125,196,3
2025-08-05,/blog/leis-precatorias,103,98,82,0.8367346938775511,219,5
2025-08-05,/contato,64,56,47,0.8392857142857143,222,8
2025-08-05,/sobre,32,25,18,0.72,80,1
2025-08-05,/servicos,66,65,56,0.8615384615384616,292,9
2025-08-05,/servicos/consultoria,50,46,32,0.6956521739130435,147,2
2025-08-05,/servicos/advocacia,57,55,34,0.6181818181818182,112,5
2025-08-05,/casos-de-sucesso,29,28,17,0.6071428571428571,100,1
2025-08-05,/duvidas-frequentes,65,41,30,0.7317073170731707,145,4
2025-08-06,/,380,356,232,0.651685393258427,84,4
2025-08-06,/precatorios,168,189,143,0.7566137566137566,181,9
2025-08-06,/precatorios/como-receber,186,173,122,0.7052023121387283,227,12
2025-08-06,/precatorios/tipos,165,162,107,0.6604938271604939,202,6
2025-08-06,/precatorios/calculadora,152,138,107,0.7753623188405797,231,6
2025-08-06,/blog,49,88,66,0.75,234,3
2025-08-06,/blog/o-que-sao-precatorios,122,178,122,0.6853932584269663,202,10
2025-08-06,/blog/direitos-precatórios,98,72,51,0.7083333333333334,263,6
2025-08-06,/blog/leis-precatorias,105,55,45,0.8181818181818182,264,4
2025-08-06,/contato,47,66,56,0.8484848484848485,184,8
2025-08-06,/sobre,59,57,34,0.5964912280701754,130,1
2025-08-06,/servicos,42,50,44,0.88,323,9
2025-08-06,/servicos/consultoria,58,47,30,0.6382978723404256,66,3
2025-08-06,/servicos/advocacia,43,35,23,0.6571428571428571,139,4
2025-08-06,/casos-de-sucesso,43,46,28,0.6086956521739131,144,2
2025-08-06,/duvidas-frequentes,21,38,24,0.631578947368421,141,3
2025-08-07,/,365,336,203,0.6041666666666666,51,3
2025-08-07,/precatorios,108,136,91,0.6691176470588235,211,10
2025-08-07,/precatorios/como-receber,170,126,83,0.6587301587301587,198,6
2025-08-07,/precatorios/tipos,144,122,95,0.7786885245901639,170,8
2025-08-07,/precatorios/calculadora,148,106,80,0.7547169811320755,133,11
2025-08-07,/blog,107,52,43,0.8269230769230769,300,3
2025-08-07,/blog/o-que-sao-precatorios,225,167,119,0.7125748502994012,195,11
2025-08-07,/blog/direitos-precatórios,71,115,80,0.6956521739130435,162,6
2025-08-07,/blog/leis-precatorias,89,101,78,0.7722772277227723,280,2
2025-08-07,/contato,46,39,29,0.7435897435897436,348,11
2025-08-07,/sobre,61,50,33,0.66,137,3
2025-08-07,/servicos,68,71,63,0.8873239436619719,255,17
2025-08-07,/servicos/consultoria,37,35,23,0.6571428571428571,149,3
2025-08-07,/servicos/advocacia,64,45,32,0.7111111111111111,130,3
2025-08-07,/casos-de-sucesso,41,38,26,0.6842105263157895,97,4
2025-08-07,/duvidas-frequentes,36,37,25,0.6756756756756757,148,4
2025-08-08,/,313,352,223,0.6335227272727273,82,7
2025-08-08,/precatorios,211,179,124,0.6927374301675978,228,10
2025-08-08,/precatorios/como-receber,106,164,109,0.6646341463414634,168,7
2025-08-08,/precatorios/tipos,97,88,59,0.6704545454545454,216,10
2025-08-08,/precatorios/calculadora,132,139,104,0.7482014388489209,138,13
2025-08-08,/blog,61,141,115,0.8156028368794326,202,6
2025-08-08,/blog/o-que-sao-precatorios,88,115,88,0.7652173913043478,133,8
2025-08-08,/blog/direitos-precatórios,119,122,95,0.7786885245901639,207,6
2025-08-08,/blog/leis-precatorias,126,98,72,0.7346938775510204,223,7
2025-08-08,/contato,36,49,39,0.7959183673469388,260,6
2025-08-08,/sobre,24,37,23,0.6216216216216216,116,2
2025-08-08,/servicos,76,83,71,0.8554216867469879,230,12
2025-08-08,/servicos/consultoria,40,46,29,0.6304347826086957,147,1
2025-08-08,/servicos/advocacia,32,29,20,0.6896551724137931,75,3
2025-08-08,/casos-de-sucesso,22,40,25,0.625,93,2
2025-08-08,/duvidas-frequentes,28,31,18,0.5806451612903226,119,2
2025-08-09,/,299,304,209,0.6875,83,4
2025-08-09,/precatorios,187,160,118,0.7375,204,7
2025-08-09,/precatorios/como-receber,140,140,102,0.7285714285714285,129,10
2025-08-09,/precatorios/tipos,215,147,107,0.7278911564625851,143,11
2025-08-09,/precatorios/calculadora,125,178,120,0.6741573033707865,189,11
2025-08-09,/blog,82,45,34,0.7555555555555555,204,6
2025-08-09,/blog/o-que-sao-precatorios,117,108,76,0.7037037037037037,147,9
2025-08-09,/blog/direitos-precatórios,125,109,84,0.7706422018348624,293,7
2025-08-09,/blog/leis-precatorias,53,62,49,0.7903225806451613,264,4
2025-08-09,/contato,47,31,26,0.8387096774193549,262,11
2025-08-09,/sobre,28,41,26,0.6341463414634146,96,1
2025-08-09,/servicos,65,52,43,0.8269230769230769,310,13
2025-08-09,/servicos/consultoria,52,23,14,0.6086956521739131,143,2
2025-08-09,/servicos/advocacia,42,51,31,0.6078431372549019,72,2
2025-08-09,/casos-de-sucesso,48,18,12,0.6666666666666666,86,2
2025-08-09,/duvidas-frequentes,59,33,20,0.6060606060606061,149,5
2025-08-10,/,243,239,132,0.5523012552301255,90,5
2025-08-10,/precatorios,89,86,57,0.6627906976744186,142,10
2025-08-10,/precatorios/como-receber,142,173,114,0.6589595375722543,225,8
2025-08-10,/precatorios/tipos,133,142,101,0.7112676056338029,200,9
2025-08-10,/precatorios/calculadora,165,138,90,0.6521739130434783,206,6
2025-08-10,/blog,127,49,38,0.7755102040816326,166,7
2025-08-10,/blog/o-que-sao-precatorios,123,115,81,0.7043478260869566,184,7
2025-08-10,/blog/direitos-precatórios,84,129,96,0.7441860465116279,172,4
2025-08-10,/blog/leis-precatorias,144,99,74,0.7474747474747475,157,5
2025-08-10,/contato,56,78,61,0.782051282051282,280,13
2025-08-10,/sobre,28,35,24,0.6857142857142857,142,3
2025-08-10,/servicos,34,58,51,0.8793103448275862,216,7
2025-08-10,/servicos/consultoria,28,23,15,0.6521739130434783,110,2
2025-08-10,/servicos/advocacia,49,39,27,0.6923076923076923,104,3
2025-08-10,/casos-de-sucesso,60,64,40,0.625,83,3
2025-08-10,/duvidas-frequentes,46,38,23,0.6052631578947368,145,1
2025-08-11,/,318,280,180,0.6428571428571429,49,4
2025-08-11,/precatorios,156,82,56,0.6829268292682927,145,9
2025-08-11,/precatorios/como-receber,183,159,126,0.7924528301886793,165,7
2025-08-11,/precatorios/tipos,213,199,136,0.6834170854271356,156,12
2025-08-11,/precatorios/calculadora,126,133,92,0.6917293233082706,177,9
2025-08-11,/blog,110,111,82,0.7387387387387387,299,3
2025-08-11,/blog/o-que-sao-precatorios,157,148,104,0.7027027027027027,160,8
2025-08-11,/blog/direitos-precatórios,69,44,32,0.7272727272727273,206,7
2025-08-11,/blog/leis-precatorias,105,80,66,0.825,184,7
2025-08-11,/contato,66,71,58,0.8169014084507042,271,13
2025-08-11,/sobre,47,24,15,0.625,137,1
2025-08-11,/servicos,60,46,40,0.8695652173913043,230,12
2025-08-11,/servicos/consultoria,27,25,18,0.72,124,1
2025-08-11,/servicos/advocacia,43,30,22,0.7333333333333333,130,2
2025-08-11,/casos-de-sucesso,67,59,41,0.6949152542372882,79,4
2025-08-11,/duvidas-frequentes,48,35,25,0.7142857142857143,135,3
2025-08-12,/,274,331,207,0.6253776435045317,50,6
2025-08-12,/precatorios,162,170,110,0.6470588235294118,150,13
2025-08-12,/precatorios/como-receber,160,99,75,0.7575757575757576,137,8
2025-08-12,/precatorios/tipos,134,126,92,0.7301587301587301,192,12
2025-08-12,/precatorios/calculadora,110,141,111,0.7872340425531915,125,7
2025-08-12,/blog,147,107,78,0.7289719626168224,217,5
2025-08-12,/blog/o-que-sao-precatorios,108,79,59,0.7468354430379747,186,10
2025-08-12,/blog/direitos-precatórios,91,89,68,0.7640449438202247,266,2
2025-08-12,/blog/leis-precatorias,60,141,105,0.7446808510638298,283,8
2025-08-12,/contato,54,48,40,0.8333333333333334,325,9
2025-08-12,/sobre,52,49,31,0.6326530612244898,143,2
2025-08-12,/servicos,62,43,35,0.813953488372093,237,11
2025-08-12,/servicos/consultoria,52,49,32,0.6530612244897959,121,1
2025-08-12,/servicos/advocacia,55,30,19,0.6333333333333333,89,1
2025-08-12,/casos-de-sucesso,51,35,22,0.6285714285714286,83,2
2025-08-12,/duvidas-frequentes,53,33,22,0.6666666666666666,113,4
2025-08-13,/,269,335,218,0.6507462686567164,75,5
2025-08-13,/precatorios,169,106,79,0.7452830188679245,172,5
2025-08-13,/precatorios/como-receber,128,93,62,0.6666666666666666,195,6
2025-08-13,/precatorios/tipos,133,194,140,0.7216494845360825,234,11
2025-08-13,/precatorios/calculadora,132,108,72,0.6666666666666666,238,7
2025-08-13,/blog,109,91,71,0.7802197802197802,294,7
2025-08-13,/blog/o-que-sao-precatorios,82,141,109,0.7730496453900709,130,6
2025-08-13,/blog/direitos-precatórios,91,105,88,0.8380952380952381,273,3
2025-08-13,/blog/leis-precatorias,62,78,61,0.782051282051282,299,2
2025-08-13,/contato,81,57,44,0.7719298245614035,267,16
2025-08-13,/sobre,34,43,28,0.6511627906976745,76,2
2025-08-13,/servicos,34,39,32,0.8205128205128205,309,11
2025-08-13,/servicos/consultoria,31,26,16,0.6153846153846154,138,1
2025-08-13,/servicos/advocacia,70,65,45,0.6923076923076923,71,5
2025-08-13,/casos-de-sucesso,28,19,14,0.7368421052631579,146,3
2025-08-13,/duvidas-frequentes,47,40,26,0.65,65,3
2025-08-14,/,340,384,256,0.6666666666666666,69,7
2025-08-14,/precatorios,186,173,115,0.6647398843930635,137,8
2025-08-14,/precatorios/como-receber,170,126,98,0.7777777777777778,130,8
2025-08-14,/precatorios/tipos,204,185,131,0.7081081081081081,144,6
2025-08-14,/precatorios/calculadora,156,74,54,0.7297297297297297,135,8
2025-08-14,/blog,53,97,77,0.7938144329896907,230,5
2025-08-14,/blog/o-que-sao-precatorios,158,112,75,0.6696428571428571,203,11
2025-08-14,/blog/direitos-precatórios,87,83,68,0.8192771084337349,258,7
2025-08-14,/blog/leis-precatorias,97,123,91,0.7398373983739838,251,4
2025-08-14,/contato,60,64,55,0.859375,303,9
2025-08-14,/sobre,46,50,32,0.64,99,3
2025-08-14,/servicos,69,46,40,0.8695652173913043,348,9
2025-08-14,/servicos/consultoria,40,52,37,0.7115384615384616,80,2
2025-08-14,/servicos/advocacia,35,50,33,0.66,103,1
2025-08-14,/casos-de-sucesso,38,51,38,0.7450980392156863,60,2
2025-08-14,/duvidas-frequentes,39,61,44,0.7213114754098361,115,2
2025-08-15,/,213,234,136,0.5811965811965812,50,3
2025-08-15,/precatorios,175,126,99,0.7857142857142857,171,9
2025-08-15,/precatorios/como-receber,185,158,109,0.689873417721519,196,6
2025-08-15,/precatorios/tipos,232,130,97,0.7461538461538462,176,7
2025-08-15,/precatorios/calculadora,135,187,147,0.786096256684492,186,8
2025-08-15,/blog,72,47,39,0.8297872340425532,280,6
2025-08-15,/blog/o-que-sao-precatorios,166,105,78,0.7428571428571429,206,5
2025-08-15,/blog/direitos-precatórios,97,76,61,0.8026315789473685,190,3
2025-08-15,/blog/leis-precatorias,94,107,80,0.7476635514018691,251,6
2025-08-15,/contato,55,72,54,0.75,197,9
2025-08-15,/sobre,64,43,30,0.6976744186046512,131,4
2025-08-15,/servicos,71,60,47,0.7833333333333333,229,16
2025-08-15,/servicos/consultoria,56,25,15,0.6,112,2
2025-08-15,/servicos/advocacia,28,52,33,0.6346153846153846,74,3
2025-08-15,/casos-de-sucesso,51,33,23,0.696969696969697,108,4
2025-08-15,/duvidas-frequentes,37,40,29,0.725,118,4
2025-08-16,/,325,189,117,0.6190476190476191,61,3
2025-08-16,/precatorios,138,159,122,0.7672955974842768,148,10
2025-08-16,/precatorios/como-receber,206,129,99,0.7674418604651163,172,9
2025-08-16,/precatorios/tipos,181,173,112,0.6473988439306358,226,8
2025-08-16,/precatorios/calculadora,111,107,71,0.6635514018691588,206,9
2025-08-16,/blog,111,65,50,0.7692307692307693,195,7
2025-08-16,/blog/o-que-sao-precatorios,127,123,84,0.6829268292682927,193,7
2025-08-16,/blog/direitos-precatórios,61,110,92,0.8363636363636363,198,5
2025-08-16,/blog/leis-precatorias,146,71,52,0.7323943661971831,211,4
2025-08-16,/contato,53,49,38,0.7755102040816326,243,13
2025-08-16,/sobre,38,31,19,0.6129032258064516,70,5
2025-08-16,/servicos,34,60,53,0.8833333333333333,303,11
2025-08-16,/servicos/consultoria,36,43,32,0.7441860465116279,133,2
2025-08-16,/servicos/advocacia,62,38,27,0.7105263157894737,125,3
2025-08-16,/casos-de-sucesso,51,37,26,0.7027027027027027,76,1
2025-08-16,/duvidas-frequentes,52,44,29,0.6590909090909091,129,1
2025-08-17,/,420,347,211,0.6080691642651297,88,5
2025-08-17,/precatorios,172,114,86,0.7543859649122807,178,9
2025-08-17,/precatorios/como-receber,224,108,70,0.6481481481481481,146,10
2025-08-17,/precatorios/tipos,146,86,60,0.6976744186046512,198,10
2025-08-17,/precatorios/calculadora,109,93,68,0.7311827956989247,150,6
2025-08-17,/blog,104,116,87,0.75,197,5
2025-08-17,/blog/o-que-sao-precatorios,161,122,87,0.7131147540983607,216,8
2025-08-17,/blog/direitos-precatórios,90,90,66,0.7333333333333333,196,6
2025-08-17,/blog/leis-precatorias,54,97,77,0.7938144329896907,175,3
2025-08-17,/contato,58,66,57,0.8636363636363636,230,10
2025-08-17,/sobre,29,44,31,0.7045454545454546,82,3
2025-08-17,/servicos,65,39,35,0.8974358974358975,341,11
2025-08-17,/servicos/consultoria,61,45,28,0.6222222222222222,132,1
2025-08-17,/servicos/advocacia,49,27,19,0.7037037037037037,67,2
2025-08-17,/casos-de-sucesso,48,62,45,0.7258064516129032,72,5
2025-08-17,/duvidas-frequentes,51,43,28,0.6511627906976745,131,3
2025-08-18,/,404,274,167,0.6094890510948905,67,6
2025-08-18,/precatorios,178,167,125,0.7485029940119761,188,7
2025-08-18,/precatorios/como-receber,230,145,102,0.7034482758620689,206,11
2025-08-18,/precatorios/tipos,170,154,120,0.7792207792207793,168,11
2025-08-18,/precatorios/calculadora,138,150,111,0.74,138,12
2025-08-18,/blog,73,131,107,0.816793893129771,236,5
2025-08-18,/blog/o-que-sao-precatorios,169,157,116,0.7388535031847133,228,6
2025-08-18,/blog/direitos-precatórios,54,59,44,0.7457627118644068,230,4
2025-08-18,/blog/leis-precatorias,148,91,73,0.8021978021978022,251,5
2025-08-18,/contato,73,62,54,0.8709677419354839,313,15
2025-08-18,/sobre,54,35,21,0.6,62,2
2025-08-18,/servicos,59,55,48,0.8727272727272727,200,11
2025-08-18,/servicos/consultoria,35,47,29,0.6170212765957447,68,5
2025-08-18,/servicos/advocacia,53,22,13,0.5909090909090909,110,1
2025-08-18,/casos-de-sucesso,29,36,25,0.6944444444444444,70,4
2025-08-18,/duvidas-frequentes,45,38,24,0.631578947368421,96,5
2025-08-19,/,318,291,183,0.6288659793814433,55,4
2025-08-19,/precatorios,98,164,115,0.7012195121951219,237,8
2025-08-19,/precatorios/como-receber,134,125,99,0.792,189,6
2025-08-19,/precatorios/tipos,184,158,106,0.6708860759493671,209,10
2025-08-19,/precatorios/calculadora,138,187,138,0.7379679144385026,200,13
2025-08-19,/blog,109,97,74,0.7628865979381443,286,3
2025-08-19,/blog/o-que-sao-precatorios,118,124,91,0.7338709677419355,223,5
2025-08-19,/blog/direitos-precatórios,123,97,72,0.7422680412371134,216,4
2025-08-19,/blog/leis-precatorias,87,45,31,0.6888888888888889,184,4
2025-08-19,/contato,56,63,52,0.8253968253968254,305,14
2025-08-19,/sobre,41,21,15,0.7142857142857143,97,2
2025-08-19,/servicos,40,70,56,0.8,285,14
2025-08-19,/servicos/consultoria,51,39,24,0.6153846153846154,142,4
2025-08-19,/servicos/advocacia,49,36,23,0.6388888888888888,114,3
2025-08-19,/casos-de-sucesso,55,37,23,0.6216216216216216,128,3
2025-08-19,/duvidas-frequentes,46,31,22,0.7096774193548387,83,2
2025-08-20,/,323,252,162,0.6428571428571429,84,7
2025-08-20,/precatorios,130,164,118,0.7195121951219512,161,5
2025-08-20,/precatorios/como-receber,116,93,74,0.7956989247311828,122,6
2025-08-20,/precatorios/tipos,132,147,101,0.6870748299319728,211,11
2025-08-20,/precatorios/calculadora,192,90,61,0.6777777777777778,139,5
2025-08-20,/blog,134,86,64,0.7441860465116279,229,7
2025-08-20,/blog/o-que-sao-precatorios,166,168,126,0.75,124,9
2025-08-20,/blog/direitos-precatórios,51,54,38,0.7037037037037037,250,2
2025-08-20,/blog/leis-precatorias,101,89,64,0.7191011235955056,214,4
2025-08-20,/contato,43,46,41,0.8913043478260869,243,14
2025-08-20,/sobre,45,32,22,0.6875,64,2
2025-08-20,/servicos,74,44,36,0.8181818181818182,233,16
2025-08-20,/servicos/consultoria,56,48,35,0.7291666666666666,80,1
2025-08-20,/servicos/advocacia,50,25,16,0.64,141,2
2025-08-20,/casos-de-sucesso,33,40,29,0.725,145,2
2025-08-20,/duvidas-frequentes,31,37,25,0.6756756756756757,101,1
2025-08-21,/,321,324,206,0.6358024691358025,70,6
2025-08-21,/precatorios,118,111,82,0.7387387387387387,208,11
2025-08-21,/precatorios/como-receber,178,157,105,0.6687898089171974,218,6
2025-08-21,/precatorios/tipos,155,129,93,0.7209302325581395,207,12
2025-08-21,/precatorios/calculadora,148,176,116,0.6590909090909091,165,11
2025-08-21,/blog,66,129,100,0.7751937984496124,177,3
2025-08-21,/blog/o-que-sao-precatorios,137,101,70,0.693069306930693,191,10
2025-08-21,/blog/direitos-precatórios,136,91,75,0.8241758241758241,262,4
2025-08-21,/blog/leis-precatorias,42,108,82,0.7592592592592593,184,3
2025-08-21,/contato,36,56,48,0.8571428571428571,323,10
2025-08-21,/sobre,56,50,31,0.62,83,3
2025-08-21,/servicos,72,77,61,0.7922077922077922,333,11
2025-08-21,/servicos/consultoria,26,29,19,0.6551724137931034,93,3
2025-08-21,/servicos/advocacia,53,22,15,0.6818181818181818,124,4
2025-08-21,/casos-de-sucesso,40,26,17,0.6538461538461539,106,3
2025-08-21,/duvidas-frequentes,38,22,15,0.6818181818181818,128,3
2025-08-22,/,309,371,242,0.6522911051212938,80,5
2025-08-22,/precatorios,145,103,71,0.6893203883495146,202,6
2025-08-22,/precatorios/como-receber,131,118,85,0.7203389830508474,128,6
2025-08-22,/precatorios/tipos,134,130,101,0.7769230769230769,145,7
2025-08-22,/precatorios/calculadora,143,101,67,0.6633663366336634,193,9
2025-08-22,/blog,112,145,112,0.7724137931034483,215,2
2025-08-22,/blog/o-que-sao-precatorios,145,117,86,0.7350427350427351,129,5
2025-08-22,/blog/direitos-precatórios,64,109,84,0.7706422018348624,170,5
2025-08-22,/blog/leis-precatorias,123,49,37,0.7551020408163265,256,4
2025-08-22,/contato,49,59,49,0.8305084745762712,198,13
2025-08-22,/sobre,28,34,25,0.7352941176470589,72,1
2025-08-22,/servicos,56,71,57,0.8028169014084507,229,11
2025-08-22,/servicos/consultoria,36,50,35,0.7,141,4
2025-08-22,/servicos/advocacia,62,57,41,0.7192982456140351,81,2
2025-08-22,/casos-de-sucesso,66,53,35,0.660377358490566,144,2
2025-08-22,/duvidas-frequentes,58,49,36,0.7346938775510204,100,3
2025-08-23,/,375,359,238,0.6629526462395543,72,7
2025-08-23,/precatorios,185,125,92,0.736,147,9
2025-08-23,/precatorios/como-receber,218,176,139,0.7897727272727273,152,9
2025-08-23,/precatorios/tipos,157,147,116,0.7891156462585034,120,11
2025-08-23,/precatorios/calculadora,102,124,91,0.7338709677419355,186,6
2025-08-23,/blog,86,44,32,0.7272727272727273,206,3
2025-08-23,/blog/o-que-sao-precatorios,137,90,69,0.7666666666666667,240,11
2025-08-23,/blog/direitos-precatórios,97,132,102,0.7727272727272727,296,8
2025-08-23,/blog/leis-precatorias,64,53,37,0.6981132075471698,241,3
2025-08-23,/contato,54,57,45,0.7894736842105263,329,12
2025-08-23,/sobre,42,41,29,0.7073170731707317,71,4
2025-08-23,/servicos,51,38,32,0.8421052631578947,303,9
2025-08-23,/servicos/consultoria,50,25,17,0.68,98,1
2025-08-23,/servicos/advocacia,46,26,18,0.6923076923076923,102,3
2025-08-23,/casos-de-sucesso,53,49,36,0.7346938775510204,75,3
2025-08-23,/duvidas-frequentes,30,55,33,0.6,127,1
2025-08-24,/,383,419,265,0.6324582338902148,65,6
2025-08-24,/precatorios,130,105,78,0.7428571428571429,170,10
2025-08-24,/precatorios/como-receber,207,175,129,0.7371428571428571,131,7
2025-08-24,/precatorios/tipos,177,145,111,0.7655172413793103,138,8
2025-08-24,/precatorios/calculadora,154,108,77,0.7129629629629629,215,6
2025-08-24,/blog,123,98,72,0.7346938775510204,252,6
2025-08-24,/blog/o-que-sao-precatorios,173,119,90,0.7563025210084033,181,11
2025-08-24,/blog/direitos-precatórios,81,115,87,0.7565217391304347,296,4
2025-08-24,/blog/leis-precatorias,124,126,107,0.8492063492063492,284,4
2025-08-24,/contato,47,33,26,0.7878787878787878,290,10
2025-08-24,/sobre,31,30,20,0.6666666666666666,114,4
2025-08-24,/servicos,54,41,32,0.7804878048780488,332,6
2025-08-24,/servicos/consultoria,46,34,25,0.7352941176470589,138,5
2025-08-24,/servicos/advocacia,35,52,31,0.5961538461538461,89,3
2025-08-24,/casos-de-sucesso,39,26,18,0.6923076923076923,70,1
2025-08-24,/duvidas-frequentes,28,39,28,0.717948717948718,78,3
2025-08-25,/,222,273,178,0.652014652014652,52,5
2025-08-25,/precatorios,155,148,97,0.6554054054054054,146,11
2025-08-25,/precatorios/como-receber,195,135,92,0.6814814814814815,186,13
2025-08-25,/precatorios/tipos,112,135,97,0.7185185185185186,213,5
2025-08-25,/precatorios/calculadora,221,108,75,0.6944444444444444,235,12
2025-08-25,/blog,102,44,32,0.7272727272727273,165,3
2025-08-25,/blog/o-que-sao-precatorios,101,136,94,0.6911764705882353,179,8
2025-08-25,/blog/direitos-precatórios,56,59,45,0.7627118644067796,219,8
2025-08-25,/blog/leis-precatorias,120,81,67,0.8271604938271605,154,4
2025-08-25,/contato,69,53,47,0.8867924528301887,310,9
2025-08-25,/sobre,51,61,45,0.7377049180327869,128,2
2025-08-25,/servicos,50,46,38,0.8260869565217391,297,7
2025-08-25,/servicos/consultoria,30,42,31,0.7380952380952381,99,4
2025-08-25,/servicos/advocacia,58,49,34,0.6938775510204082,62,4
2025-08-25,/casos-de-sucesso,45,43,29,0.6744186046511628,90,3
2025-08-25,/duvidas-frequentes,23,31,22,0.7096774193548387,63,2
2025-08-26,/,352,301,180,0.5980066445182725,70,5
2025-08-26,/precatorios,89,112,81,0.7232142857142857,206,8
2025-08-26,/precatorios/como-receber,175,116,82,0.7068965517241379,193,6
2025-08-26,/precatorios/tipos,149,125,98,0.784,162,9
2025-08-26,/precatorios/calculadora,193,121,82,0.6776859504132231,137,12
2025-08-26,/blog,110,122,100,0.819672131147541,185,4
2025-08-26,/blog/o-que-sao-precatorios,169,141,111,0.7872340425531915,175,10
2025-08-26,/blog/direitos-precatórios,57,108,90,0.8333333333333334,190,4
2025-08-26,/blog/leis-precatorias,49,97,75,0.7731958762886598,180,2
2025-08-26,/contato,52,38,32,0.8421052631578947,261,12
2025-08-26,/sobre,43,35,23,0.6571428571428571,141,3
2025-08-26,/servicos,44,42,32,0.7619047619047619,227,6
2025-08-26,/servicos/consultoria,35,30,21,0.7,89,1
2025-08-26,/servicos/advocacia,43,25,17,0.68,121,2
2025-08-26,/casos-de-sucesso,54,50,35,0.7,107,2
2025-08-26,/duvidas-frequentes,42,46,30,0.6521739130434783,80,2
2025-08-27,/,321,243,148,0.6090534979423868,45,6
2025-08-27,/precatorios,141,109,83,0.7614678899082569,145,11
2025-08-27,/precatorios/como-receber,102,79,53,0.6708860759493671,176,10
2025-08-27,/precatorios/tipos,146,125,94,0.752,230,7
2025-08-27,/precatorios/calculadora,125,138,97,0.7028985507246377,125,10
2025-08-27,/blog,133,86,70,0.813953488372093,250,6
2025-08-27,/blog/o-que-sao-precatorios,188,157,115,0.732484076433121,187,10
2025-08-27,/blog/direitos-precatórios,130,46,35,0.7608695652173914,265,5
2025-08-27,/blog/leis-precatorias,52,72,56,0.7777777777777778,251,2
2025-08-27,/contato,72,76,66,0.868421052631579,192,11
2025-08-27,/sobre,36,42,27,0.6428571428571429,98,2
2025-08-27,/servicos,61,40,32,0.8,336,7
2025-08-27,/servicos/consultoria,63,34,23,0.6764705882352942,142,5
2025-08-27,/servicos/advocacia,31,56,34,0.6071428571428571,134,2
2025-08-27,/casos-de-sucesso,49,48,30,0.625,63,2
2025-08-27,/duvidas-frequentes,59,38,28,0.7368421052631579,71,3
2025-08-28,/,317,254,166,0.6535433070866141,52,4
2025-08-28,/precatorios,96,124,92,0.7419354838709677,130,8
2025-08-28,/precatorios/como-receber,157,114,86,0.7543859649122807,185,8
2025-08-28,/precatorios/tipos,118,136,99,0.7279411764705882,125,11
2025-08-28,/precatorios/calculadora,116,127,93,0.7322834645669292,204,12
2025-08-28,/blog,68,65,53,0.8153846153846154,195,2
2025-08-28,/blog/o-que-sao-precatorios,147,124,86,0.6935483870967742,218,9
2025-08-28,/blog/direitos-precatórios,77,111,80,0.7207207207207207,183,3
2025-08-28,/blog/leis-precatorias,57,143,116,0.8111888111888111,153,6
2025-08-28,/contato,64,60,49,0.8166666666666667,181,13
2025-08-28,/sobre,47,42,29,0.6904761904761905,120,5
2025-08-28,/servicos,70,67,51,0.7611940298507462,333,8
2025-08-28,/servicos/consultoria,36,35,24,0.6857142857142857,131,2
2025-08-28,/servicos/advocacia,28,34,21,0.6176470588235294,143,4
2025-08-28,/casos-de-sucesso,30,35,25,0.7142857142857143,145,3
2025-08-28,/duvidas-frequentes,42,25,15,0.6,113,2
2025-08-29,/,280,286,183,0.6398601398601399,89,4
2025-08-29,/precatorios,131,136,95,0.6985294117647058,124,5
2025-08-29,/precatorios/como-receber,208,134,93,0.6940298507462687,234,9
2025-08-29,/precatorios/tipos,95,127,98,0.7716535433070866,128,7
2025-08-29,/precatorios/calculadora,189,127,84,0.6614173228346457,230,9
